,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Setosa = 0,,Learning Rate,,0.1,,,,,,,,,ACCURACY after iterasi 5,,,,
,433,1,5.2,4.1,1.5,0.2,0,,0.1920319439,-0.5557831815,-0.6276045022,1.065515897,0.4384063888,-3.585263936,0.02698117742,0,0.02698117742,0.0007279839352,,0.001416684143,0.007366757543,0.005808404986,0.002125026214,0.0002833368286
,434,1,5.5,4.2,1.4,0.2,0,,0.1918902755,-0.5565198573,-0.6281853427,1.065303394,0.4383780551,-3.928247016,0.01929838158,0,0.01929838158,0.0003724275315,,0.0007304805658,0.004017643112,0.003068018376,0.001022672792,0.0001460961132
,435,1,4.9,3.1,1.5,0.2,0,,0.1918172274,-0.5569216216,-0.6284921445,1.065201127,0.4383634455,-2.799949987,0.05732687855,0,0.05732687855,0.003286371004,,0.006195947225,0.0303601414,0.0192074364,0.009293920838,0.001239189445
,436,1,5,3.2,1.2,0.2,0,,0.1911976327,-0.5599576357,-0.6304128882,1.064271735,0.4382395265,-3.261137801,0.03692872207,0,0.03692872207,0.001363730514,,0.002626739378,0.01313369689,0.008405566009,0.003152087253,0.0005253478756
,437,1,5.5,3.5,1.3,0.2,0,,0.1909349587,-0.5612710054,-0.6312534448,1.063956526,0.4381869917,-3.634661746,0.02571418936,0,0.02571418936,0.0006612195346,,0.001288433621,0.007086384913,0.004509517672,0.001674963707,0.0002576867241
,438,1,4.9,3.1,1.5,0.2,0,,0.1908061154,-0.5619796439,-0.6317043965,1.063789029,0.4381612231,-2.83786198,0.05531214896,0,0.05531214896,0.003059433823,,0.005780419927,0.02832405764,0.01791930177,0.008670629891,0.001156083985
,439,1,4.4,3,1.3,0.2,0,,0.1902280734,-0.5648120497,-0.6334963267,1.062921967,0.4380456147,-2.726026246,0.06145496298,0,0.06145496298,0.003776712474,,0.007089229498,0.03119260979,0.0212676885,0.009215998348,0.0014178459
,440,1,5.1,3.4,1.5,0.2,0,,0.1895191504,-0.5679313107,-0.6356230956,1.062000367,0.4379038301,-3.187467743,0.03964006707,0,0.03964006707,0.001571334918,,0.003018094192,0.01539228038,0.01026152025,0.004527141288,0.0006036188384
,441,1,5,3.5,1.3,0.2,0,,0.189217341,-0.5694705387,-0.6366492476,1.061547653,0.4378434682,-3.418827077,0.03171222503,0,0.03171222503,0.001005665216,,0.00194754667,0.009737733348,0.006816413343,0.00253181067,0.0003895093339
,442,1,4.5,2.3,1.3,0.2,0,,0.1890225864,-0.570444312,-0.6373308889,1.061294471,0.4378045173,-2.376594146,0.08497501133,0,0.08497501133,0.007220752551,,0.01321433804,0.05946452119,0.0303929775,0.01717863946,0.002642867609
,443,1,4.4,3.2,1.3,0.2,0,,0.1877011526,-0.5763907642,-0.6403701867,1.059576608,0.4375402305,-2.932645171,0.05056318831,0,0.05056318831,0.002556636012,,0.004854728688,0.02136080623,0.0155351318,0.006311147295,0.0009709457377
,444,1,5,3.5,1.6,0.2,0,,0.1872156797,-0.5785268448,-0.6419236998,1.058945493,0.4374431359,-3.170350078,0.04029687466,0,0.04029687466,0.001623838108,,0.003116805014,0.01558402507,0.01090881755,0.004986888022,0.0006233610028
,445,1,5.1,3.8,1.9,0.2,0,,0.1869039992,-0.5800852473,-0.6430145816,1.058446804,0.4373807998,-3.116461085,0.04243333508,0,0.04243333508,0.001800587926,,0.00344836595,0.01758666635,0.01310379061,0.006551895306,0.0006896731901
,446,1,4.8,3,1.4,0.2,0,,0.1865591626,-0.5818439139,-0.6443249607,1.057791614,0.4373118325,-2.970895879,0.04875815459,0,0.04875815459,0.002377357639,,0.004522884136,0.02170984385,0.01356865241,0.006332037791,0.0009045768272
,447,1,5.1,3.8,1.6,0.2,0,,0.1861068742,-0.5840148983,-0.6456818259,1.057158411,0.4372213748,-3.467062314,0.03026407832,0,0.03026407832,0.0009159144365,,0.001776390261,0.009059590329,0.00675028299,0.002842224417,0.0003552780521
,448,1,4.6,3.2,1.4,0.2,0,,0.1859292351,-0.5849208573,-0.6463568542,1.056874188,0.437185847,-3.005987609,0.04715610483,0,0.04715610483,0.002223698223,,0.004237674553,0.01949330294,0.01356055857,0.005932744374,0.0008475349106
,449,1,5.3,3.7,1.5,0.2,0,,0.1855054677,-0.5868701876,-0.6477129101,1.056280914,0.4371010935,-3.649602705,0.02534251468,0,0.02534251468,0.0006422430504,,0.001251933993,0.006635250162,0.004632155774,0.001877900989,0.0002503867986
,450,1,5,3.3,1.4,0.2,0,,0.1853802743,-0.5875337127,-0.6481761256,1.056093124,0.4370760549,-3.325323919,0.03471257413,0,0.03471257413,0.001204962803,,0.002326270885,0.01163135442,0.007676693919,0.003256779238,0.0004652541769
,451,1,7,3.2,4.7,0.2,1,,0.1851476472,-0.5886968481,-0.648943795,1.055767446,0.4370295294,-0.9628375325,0.2763104334,0,-0.7236895666,0.5237265887,,-0.2894222415,-2.02595569,-0.9261511727,-1.360284535,-0.0578844483
,452,1,6.4,3.2,4.5,0.2,1,,0.2140898714,-0.3861012791,-0.5563286778,1.191795899,0.4428179743,1.414435058,0.8044645265,1,-0.1955354735,0.03823412142,,-0.06151598876,-0.393702328,-0.196851164,-0.2768219494,-0.01230319775
,453,1,6.9,3.1,4.9,0.2,1,,0.2202414702,-0.3467310463,-0.5366435613,1.219478094,0.444048294,2.228454531,0.9027757951,1,-0.09722420491,0.009452546021,,-0.0170670595,-0.1177627105,-0.05290788445,-0.08362859155,-0.0034134119
,454,1,5.5,2.3,4,0.2,1,,0.2219481762,-0.3349547752,-0.5313527729,1.227840953,0.4443896352,2.157827275,0.8963979442,1,-0.1036020558,0.01073338596,,-0.01924277022,-0.1058352362,-0.04425837151,-0.07697108089,-0.003848554044
,455,1,6.5,2.8,4.6,0.2,1,,0.2238724532,-0.3243712516,-0.5269269358,1.235538061,0.4447744906,2.412493879,0.9177750761,1,-0.08222492391,0.006760938112,,-0.01241004098,-0.08066526638,-0.03474811475,-0.05708618851,-0.002482008196
,456,1,5.7,2.8,4.5,0.2,1,,0.2251134573,-0.3163047249,-0.5234521243,1.24124668,0.4450226915,2.631125177,0.9328380774,1,-0.06716192256,0.004510723843,,-0.008415549914,-0.04796863451,-0.02356353976,-0.03786997461,-0.001683109983
,457,1,6.3,3.3,4.7,0.2,1,,0.2259550123,-0.3115078615,-0.5210957703,1.245033678,0.4451910025,2.484535929,0.9230505956,1,-0.07694940442,0.005921210841,,-0.01093115439,-0.06886627264,-0.03607280948,-0.05137642562,-0.002186230877
,458,1,4.9,2.4,3.3,0.2,1,,0.2270481277,-0.3046212342,-0.5174884894,1.25017132,0.4454096255,1.707078988,0.8464570316,1,-0.1535429684,0.02357544315,,-0.03991119925,-0.1955648763,-0.09578687821,-0.1317069575,-0.007982239851
,459,1,6.6,2.9,4.6,0.2,1,,0.2310392477,-0.2850647466,-0.5079098015,1.263342016,0.4462078495,2.77728834,0.9414361182,1,-0.0585638818,0.003429728252,,-0.006457740103,-0.04262108468,-0.0187274463,-0.02970560448,-0.001291548021
,460,1,5.2,2.7,3.9,0.2,1,,0.2316850217,-0.2808026381,-0.5060370569,1.266312577,0.4463370043,2.433097699,0.9193165989,1,-0.08068340109,0.006509811212,,-0.01196915501,-0.06223960603,-0.03231671852,-0.04667970452,-0.002393831001
,461,1,5,2,3.5,0.2,1,,0.2328819372,-0.2745786775,-0.5028053851,1.270980547,0.4465763874,2.392124971,0.9162248187,1,-0.08377518135,0.00701828101,,-0.01286064649,-0.06430323246,-0.02572129298,-0.04501226272,-0.002572129298
,462,1,5.9,3,4.2,0.2,1,,0.2341680018,-0.2681483543,-0.5002332558,1.275481773,0.4468336004,2.597783112,0.9307187682,1,-0.06928123183,0.004799889083,,-0.00893469371,-0.05271469289,-0.02680408113,-0.03752571358,-0.001786938742
,463,1,6,2.2,4,0.2,1,,0.2350614712,-0.262876885,-0.4975528476,1.279234345,0.4470122942,2.769523734,0.941006553,1,-0.05899344698,0.003480226787,,-0.006549832425,-0.03929899455,-0.01440963133,-0.0261993297,-0.001309966485
,464,1,6.1,2.9,4.7,0.2,1,,0.2357164544,-0.2589469855,-0.4961118845,1.281854278,0.4471432909,3.331559141,0.9654957482,1,-0.03450425182,0.001190543394,,-0.002298929169,-0.01402346793,-0.006666894591,-0.0108049671,-0.0004597858338
,465,1,5.6,2.9,3.6,0.2,1,,0.2359463473,-0.2575446387,-0.495445195,1.282934774,0.4471892695,2.064908346,0.8874453785,1,-0.1125546215,0.01266854281,,-0.02248527955,-0.1259175655,-0.06520731068,-0.08094700636,-0.004497055909
,466,1,6.7,3.1,4.4,0.2,1,,0.2381948753,-0.2449528822,-0.488924464,1.291029475,0.4476389751,2.851402211,0.9453911196,1,-0.05460888039,0.002982129817,,-0.005638558094,-0.03777833923,-0.01747953009,-0.02480965561,-0.001127711619
,467,1,5.6,3,4.5,0.2,1,,0.2387587311,-0.2411750483,-0.487176511,1.293510441,0.4477517462,3.336996259,0.9656764211,1,-0.03432357895,0.001178108072,,-0.002275342373,-0.01274191729,-0.006826027118,-0.01023904068,-0.0004550684745
,468,1,5.8,2.7,4.1,0.2,1,,0.2389862653,-0.2399008565,-0.4864939083,1.294534345,0.4477972531,2.931178008,0.9493663318,1,-0.0506336682,0.002563768355,,-0.004867910718,-0.02823388216,-0.01314335894,-0.01995843394,-0.0009735821435
,469,1,6.2,2.2,4.5,0.2,1,,0.2394730564,-0.2370774683,-0.4851795724,1.296530188,0.4478946113,3.626162462,0.9740720178,1,-0.0259279822,0.0006722602611,,-0.001309659818,-0.008119890872,-0.0028812516,-0.005893469181,-0.0002619319636
,470,1,5.6,2.5,3.9,0.2,1,,0.2396040224,-0.2362654792,-0.4848914472,1.297119535,0.4479208045,2.852639068,0.9454549393,1,-0.05454506067,0.002975163643,,-0.005625766324,-0.03150429141,-0.01406441581,-0.02194048866,-0.001125153265
,471,1,5.9,3.2,4.8,0.2,1,,0.240166599,-0.2331150501,-0.4834850056,1.299313584,0.4480333198,3.643947651,0.9745174284,1,-0.0254825716,0.0006493614553,,-0.001265628111,-0.007467205855,-0.004050009955,-0.006075014933,-0.0002531256222
,472,1,6.1,2.8,4,0.2,1,,0.2402931618,-0.2323683295,-0.4830800046,1.299921085,0.4480586324,2.759518406,0.9404486681,1,-0.0595513319,0.003546361131,,-0.006670341204,-0.04068908134,-0.01867695537,-0.02668136481,-0.001334068241
,473,1,6.3,2.5,4.9,0.2,1,,0.240960196,-0.2282994214,-0.4812123091,1.302589222,0.4481920392,4.071968663,0.9832418211,1,-0.01675817888,0.0002808365592,,-0.0005522604999,-0.003479241149,-0.00138065125,-0.002706076449,-0.0001104521
,474,1,6.1,2.8,4.7,0.2,1,,0.241015422,-0.2279514973,-0.481074244,1.302859829,0.4482030844,3.716585221,0.9762604094,1,-0.02373959058,0.0005635681611,,-0.001100378567,-0.006712309261,-0.003081059989,-0.005171779267,-0.0002200757135
,475,1,6.4,2.9,4.3,0.2,1,,0.2411254599,-0.2272802663,-0.480766138,1.303377007,0.448225092,3.086476105,0.9563314379,1,-0.04366856209,0.001906943315,,-0.003647339686,-0.02334297399,-0.01057728509,-0.01568356065,-0.0007294679371
,476,1,6.6,3,4.4,0.2,1,,0.2414901938,-0.2249459689,-0.4797084095,1.304945363,0.4482980388,3.149140777,0.9588748527,1,-0.04112514733,0.001691277743,,-0.003243447393,-0.0214067528,-0.00973034218,-0.01427116853,-0.0006486894787
,477,1,6.8,2.8,4.8,0.2,1,,0.2418145386,-0.2228052937,-0.4787353752,1.30637248,0.4483629077,3.746539978,0.9769448263,1,-0.02305517371,0.0005315410348,,-0.001038572528,-0.00706229319,-0.002908003078,-0.004985148134,-0.0002077145056
,478,1,6.7,3,5,0.2,1,,0.2419183958,-0.2220990643,-0.4784445749,1.306870995,0.4483836792,3.942552651,0.9809705125,1,-0.0190294875,0.0003621213943,,-0.0007104608196,-0.004760087491,-0.002131382459,-0.003552304098,-0.0001420921639
,479,1,6,2.9,4.5,0.2,1,,0.2419894419,-0.2216230556,-0.4782314367,1.307226225,0.4483978884,3.497577534,0.9706187641,1,-0.02938123588,0.0008632570217,,-0.001675786927,-0.01005472156,-0.004859782089,-0.007541041172,-0.0003351573854
,480,1,5.7,2.6,3.5,0.2,1,,0.2421570206,-0.2206175834,-0.4777454585,1.30798033,0.4484314041,2.410116037,0.9175954563,1,-0.08240454366,0.006790508815,,-0.01246188007,-0.0710327164,-0.03240088818,-0.04361658025,-0.002492376014
,481,1,5.5,2.4,3.8,0.2,1,,0.2434032086,-0.2135143118,-0.4745053697,1.312341988,0.4486806417,3.006897288,0.9528847524,1,-0.04711524762,0.002219846558,,-0.004230515875,-0.02326783732,-0.0101532381,-0.01607596033,-0.0008461031751
,482,1,5.5,2.4,3.7,0.2,1,,0.2438262602,-0.2111875281,-0.4734900459,1.313949584,0.448765252,2.897285256,0.9477120741,1,-0.05228792586,0.00273402719,,-0.005182141159,-0.02850177637,-0.01243713878,-0.01917392229,-0.001036428232
,483,1,5.8,2.7,3.9,0.2,1,,0.2443444743,-0.2083373504,-0.472246332,1.315866976,0.4488688949,2.98257773,0.9517808118,1,-0.04821918825,0.002325090115,,-0.004425952314,-0.02567052342,-0.01195007125,-0.01726121403,-0.0008851904629
,484,1,6,2.7,5.1,0.2,1,,0.2447870695,-0.2057702981,-0.4710513248,1.317593097,0.4489574139,4.547842983,0.9895209507,1,-0.01047904926,0.0001098104734,,-0.000217319528,-0.001303917168,-0.0005867627256,-0.001108329593,-0.0000434639056
,485,1,5.4,3,4.5,0.2,1,,0.2448088015,-0.2056399064,-0.4709926486,1.31770393,0.4489617603,3.740835399,0.9768159883,1,-0.02318401172,0.0005374983996,,-0.001050074061,-0.005670399929,-0.003150222183,-0.004725333274,-0.0002100148122
,486,1,6,3.4,4.5,0.2,1,,0.2449138089,-0.2050728664,-0.4706776264,1.318176464,0.4489827618,3.435763319,0.9688037244,1,-0.03119627564,0.0009732076139,,-0.001885694322,-0.01131416593,-0.006411360694,-0.008485624448,-0.0003771388644
,487,1,6.7,3.1,4.7,0.2,1,,0.2451023783,-0.2039414498,-0.4700364903,1.319025026,0.4490204757,3.710803262,0.976126037,1,-0.02387396303,0.0005699661108,,-0.001112717522,-0.007455207397,-0.003449424318,-0.005229772353,-0.0002225435044
,488,1,6.3,2.3,4.4,0.2,1,,0.2452136501,-0.203195929,-0.4696915479,1.319548003,0.44904273,3.780608497,0.9776998321,1,-0.02230016786,0.0004972974864,,-0.000972415338,-0.006126216629,-0.002236555277,-0.004278627487,-0.0001944830676
,489,1,5.6,3,4.1,0.2,1,,0.2453108916,-0.2025833074,-0.4694678923,1.319975866,0.4490621783,3.204154179,0.9609903074,1,-0.0390096926,0.001521756117,,-0.002924785757,-0.01637880024,-0.008774357272,-0.0119916216,-0.0005849571514
,490,1,5.5,2.5,4,0.2,1,,0.2456033702,-0.2009454274,-0.4685904566,1.321175028,0.449120674,3.343451626,0.9658897452,1,-0.03411025481,0.001163509483,,-0.002247643757,-0.01236204066,-0.005619109392,-0.008990575027,-0.0004495287514
,491,1,5.5,2.6,4.4,0.2,1,,0.2458281346,-0.1997092233,-0.4680285457,1.322074086,0.4491656269,3.83751229,0.9789073485,1,-0.02109265149,0.0004448999469,,-0.0008710316547,-0.004790674101,-0.002264682302,-0.003832539281,-0.0001742063309
,492,1,6.1,3,4.6,0.2,1,,0.2459152377,-0.1992301559,-0.4678020774,1.32245734,0.4491830475,3.800345426,0.9781261208,1,-0.02187387918,0.0004784665905,,-0.0009360013402,-0.005709608175,-0.002808004021,-0.004305606165,-0.000187200268
,493,1,5.8,2.6,4,0.2,1,,0.2460088379,-0.1986591951,-0.467521277,1.3228879,0.4492017676,3.25962214,0.9630173356,1,-0.03698266439,0.001367717465,,-0.002634271259,-0.0152787733,-0.006849105273,-0.01053708504,-0.0005268542518
,494,1,5,2.3,3.3,0.2,1,,0.246272265,-0.1971313177,-0.4668363665,1.323941609,0.449254453,2.645750233,0.9337485748,1,-0.06625142523,0.004389251344,,-0.008196914374,-0.04098457187,-0.01885290306,-0.02704981744,-0.001639382875
,495,1,5.6,2.7,4.2,0.2,1,,0.2470919564,-0.1930328605,-0.4649510762,1.32664659,0.4494183913,3.57253939,0.9726827443,1,-0.02731725572,0.0007462324598,,-0.001451694874,-0.008129491293,-0.003919576159,-0.00609711847,-0.0002903389748
,496,1,5.7,3,4.2,0.2,1,,0.2472371259,-0.1922199114,-0.4645591186,1.327256302,0.4494474252,3.42227223,0.9683933933,1,-0.03160660675,0.0009989775901,,-0.001934806596,-0.0110283976,-0.005804419789,-0.008126187705,-0.0003869613193
,497,1,5.7,2.9,4.2,0.2,1,,0.2474306066,-0.1911170716,-0.4639786766,1.328068921,0.4494861213,3.480311829,0.9701223599,1,-0.02987764014,0.0008926733801,,-0.001732004812,-0.009872427429,-0.005022813955,-0.007274420211,-0.0003464009624
,498,1,6.2,2.9,4.3,0.2,1,,0.2476038071,-0.1901298289,-0.4634763952,1.328796363,0.4495207614,3.528445835,0.9714863926,1,-0.02851360743,0.0008130258086,,-0.00157968702,-0.009794059522,-0.004581092357,-0.006792654185,-0.0003159374039
,499,1,5.1,2.5,3,0.2,1,,0.2477617758,-0.189150423,-0.463018286,1.329475628,0.4495523552,2.20388626,0.9005979559,1,-0.09940204411,0.009880766373,,-0.017797196,-0.09076569958,-0.04449298999,-0.05339158799,-0.003559439199
,500,1,5.7,2.8,4.1,0.2,1,,0.2495414954,-0.180073853,-0.458568987,1.334814787,0.4499082991,3.501849657,0.9707403518,1,-0.0292596482,0.0008561270128,,-0.001662154075,-0.009474278228,-0.00465403141,-0.006814831708,-0.000332430815
